2021-09-08 09:01:37 INFO     Saving logs in: /home/datascienceadmin/silva/KGEmb/logs/09_08/WN18RR/RotH_09_01_37
2021-09-08 09:09:19 INFO     	 valid MR: 2761.81 | MRR: 0.427 | H@1: 0.358 | H@3: 0.467 | H@10: 0.542
2021-09-08 09:09:19 INFO     	 Saving model at epoch 29 in /home/datascienceadmin/silva/KGEmb/logs/09_08/WN18RR/RotH_09_01_37
2021-09-08 09:09:34 INFO     	 Epoch 30 | average train loss: 0.0094
2021-09-08 09:09:34 INFO     	 Epoch 30 | average valid loss: 0.0458
2021-09-08 09:09:49 INFO     	 Epoch 31 | average train loss: 0.0091
2021-09-08 09:09:49 INFO     	 Epoch 31 | average valid loss: 0.0459
2021-09-08 09:10:03 INFO     	 Epoch 32 | average train loss: 0.0088
2021-09-08 09:10:03 INFO     	 Epoch 32 | average valid loss: 0.0458
2021-09-08 09:10:18 INFO     	 Epoch 33 | average train loss: 0.0085
2021-09-08 09:10:18 INFO     	 Epoch 33 | average valid loss: 0.0456
2021-09-08 09:10:32 INFO     	 Epoch 34 | average train loss: 0.0082
2021-09-08 09:10:33 INFO     	 Epoch 34 | average valid loss: 0.0456
2021-09-08 09:10:34 INFO     	 valid MR: 2625.51 | MRR: 0.435 | H@1: 0.366 | H@3: 0.477 | H@10: 0.553
2021-09-08 09:10:34 INFO     	 Saving model at epoch 34 in /home/datascienceadmin/silva/KGEmb/logs/09_08/WN18RR/RotH_09_01_37
2021-09-08 09:10:49 INFO     	 Epoch 35 | average train loss: 0.0079
2021-09-08 09:10:49 INFO     	 Epoch 35 | average valid loss: 0.0457
2021-09-08 09:11:04 INFO     	 Epoch 36 | average train loss: 0.0076
2021-09-08 09:11:04 INFO     	 Epoch 36 | average valid loss: 0.0454
2021-09-08 09:11:19 INFO     	 Epoch 37 | average train loss: 0.0074
2021-09-08 09:11:19 INFO     	 Epoch 37 | average valid loss: 0.0453
2021-09-08 09:11:34 INFO     	 Epoch 38 | average train loss: 0.0071
2021-09-08 09:11:34 INFO     	 Epoch 38 | average valid loss: 0.0454
2021-09-08 09:11:49 INFO     	 Epoch 39 | average train loss: 0.0069
2021-09-08 09:11:49 INFO     	 Epoch 39 | average valid loss: 0.0452
2021-09-08 09:11:50 INFO     	 valid MR: 2543.76 | MRR: 0.440 | H@1: 0.370 | H@3: 0.478 | H@10: 0.556
2021-09-08 09:11:50 INFO     	 Saving model at epoch 39 in /home/datascienceadmin/silva/KGEmb/logs/09_08/WN18RR/RotH_09_01_37
2021-09-08 09:12:06 INFO     	 Epoch 40 | average train loss: 0.0066
2021-09-08 09:12:06 INFO     	 Epoch 40 | average valid loss: 0.0453
2021-09-08 09:12:21 INFO     	 Epoch 41 | average train loss: 0.0064
2021-09-08 09:12:21 INFO     	 Epoch 41 | average valid loss: 0.0453
2021-09-08 09:12:37 INFO     	 Epoch 42 | average train loss: 0.0062
2021-09-08 09:12:37 INFO     	 Epoch 42 | average valid loss: 0.0453
2021-09-08 09:12:52 INFO     	 Epoch 43 | average train loss: 0.0060
2021-09-08 09:12:52 INFO     	 Epoch 43 | average valid loss: 0.0454
2021-09-08 09:13:06 INFO     	 Epoch 44 | average train loss: 0.0058
2021-09-08 09:13:07 INFO     	 Epoch 44 | average valid loss: 0.0454
2021-09-08 09:13:08 INFO     	 valid MR: 2480.17 | MRR: 0.448 | H@1: 0.380 | H@3: 0.484 | H@10: 0.562
2021-09-08 09:13:08 INFO     	 Saving model at epoch 44 in /home/datascienceadmin/silva/KGEmb/logs/09_08/WN18RR/RotH_09_01_37
2021-09-08 09:13:23 INFO     	 Epoch 45 | average train loss: 0.0056
2021-09-08 09:13:23 INFO     	 Epoch 45 | average valid loss: 0.0453
2021-09-08 09:13:38 INFO     	 Epoch 46 | average train loss: 0.0054
2021-09-08 09:13:38 INFO     	 Epoch 46 | average valid loss: 0.0457
2021-09-08 09:13:53 INFO     	 Epoch 47 | average train loss: 0.0053
2021-09-08 09:13:53 INFO     	 Epoch 47 | average valid loss: 0.0458
2021-09-08 09:14:08 INFO     	 Epoch 48 | average train loss: 0.0051
2021-09-08 09:14:09 INFO     	 Epoch 48 | average valid loss: 0.0455
2021-09-08 09:14:24 INFO     	 Epoch 49 | average train loss: 0.0049
2021-09-08 09:14:24 INFO     	 Epoch 49 | average valid loss: 0.0457
2021-09-08 09:14:25 INFO     	 valid MR: 2429.25 | MRR: 0.454 | H@1: 0.388 | H@3: 0.489 | H@10: 0.565
2021-09-08 09:14:25 INFO     	 Saving model at epoch 49 in /home/datascienceadmin/silva/KGEmb/logs/09_08/WN18RR/RotH_09_01_37
2021-09-08 09:14:41 INFO     	 Epoch 50 | average train loss: 0.0048
2021-09-08 09:14:41 INFO     	 Epoch 50 | average valid loss: 0.0461
2021-09-08 09:14:56 INFO     	 Epoch 51 | average train loss: 0.0046
2021-09-08 09:14:56 INFO     	 Epoch 51 | average valid loss: 0.0460
2021-09-08 09:15:10 INFO     	 Epoch 52 | average train loss: 0.0045
2021-09-08 09:15:10 INFO     	 Epoch 52 | average valid loss: 0.0461
2021-09-08 09:15:25 INFO     	 Epoch 53 | average train loss: 0.0043
2021-09-08 09:15:25 INFO     	 Epoch 53 | average valid loss: 0.0460
2021-09-08 09:15:40 INFO     	 Epoch 54 | average train loss: 0.0042
2021-09-08 09:15:40 INFO     	 Epoch 54 | average valid loss: 0.0463
2021-09-08 09:15:41 INFO     	 valid MR: 2398.21 | MRR: 0.459 | H@1: 0.395 | H@3: 0.494 | H@10: 0.570
2021-09-08 09:15:41 INFO     	 Saving model at epoch 54 in /home/datascienceadmin/silva/KGEmb/logs/09_08/WN18RR/RotH_09_01_37
2021-09-08 09:15:57 INFO     	 Epoch 55 | average train loss: 0.0041
2021-09-08 09:15:57 INFO     	 Epoch 55 | average valid loss: 0.0463
2021-09-08 09:16:11 INFO     	 Epoch 56 | average train loss: 0.0039
2021-09-08 09:16:12 INFO     	 Epoch 56 | average valid loss: 0.0466
2021-09-08 09:16:27 INFO     	 Epoch 57 | average train loss: 0.0038
2021-09-08 09:16:27 INFO     	 Epoch 57 | average valid loss: 0.0468
2021-09-08 09:16:41 INFO     	 Epoch 58 | average train loss: 0.0037
2021-09-08 09:16:41 INFO     	 Epoch 58 | average valid loss: 0.0469
2021-09-08 09:16:56 INFO     	 Epoch 59 | average train loss: 0.0036
2021-09-08 09:16:56 INFO     	 Epoch 59 | average valid loss: 0.0475
2021-09-08 09:16:57 INFO     	 valid MR: 2366.54 | MRR: 0.463 | H@1: 0.400 | H@3: 0.497 | H@10: 0.573
2021-09-08 09:16:57 INFO     	 Saving model at epoch 59 in /home/datascienceadmin/silva/KGEmb/logs/09_08/WN18RR/RotH_09_01_37
2021-09-08 09:17:12 INFO     	 Epoch 60 | average train loss: 0.0035
2021-09-08 09:17:12 INFO     	 Epoch 60 | average valid loss: 0.0476
2021-09-08 09:17:27 INFO     	 Epoch 61 | average train loss: 0.0034
2021-09-08 09:17:27 INFO     	 Epoch 61 | average valid loss: 0.0477
2021-09-08 09:17:42 INFO     	 Epoch 62 | average train loss: 0.0033
2021-09-08 09:17:42 INFO     	 Epoch 62 | average valid loss: 0.0475
2021-09-08 09:17:57 INFO     	 Epoch 63 | average train loss: 0.0032
2021-09-08 09:17:57 INFO     	 Epoch 63 | average valid loss: 0.0477
2021-09-08 09:18:11 INFO     	 Epoch 64 | average train loss: 0.0031
2021-09-08 09:18:11 INFO     	 Epoch 64 | average valid loss: 0.0479
2021-09-08 09:18:12 INFO     	 valid MR: 2332.92 | MRR: 0.466 | H@1: 0.403 | H@3: 0.497 | H@10: 0.575
2021-09-08 09:18:12 INFO     	 Saving model at epoch 64 in /home/datascienceadmin/silva/KGEmb/logs/09_08/WN18RR/RotH_09_01_37
2021-09-08 09:18:28 INFO     	 Epoch 65 | average train loss: 0.0030
2021-09-08 09:18:28 INFO     	 Epoch 65 | average valid loss: 0.0480
2021-09-08 09:18:42 INFO     	 Epoch 66 | average train loss: 0.0029
2021-09-08 09:18:43 INFO     	 Epoch 66 | average valid loss: 0.0482
2021-09-08 09:18:57 INFO     	 Epoch 67 | average train loss: 0.0028
2021-09-08 09:18:57 INFO     	 Epoch 67 | average valid loss: 0.0483
2021-09-08 09:19:12 INFO     	 Epoch 68 | average train loss: 0.0028
2021-09-08 09:19:12 INFO     	 Epoch 68 | average valid loss: 0.0486
2021-09-08 09:19:27 INFO     	 Epoch 69 | average train loss: 0.0027
2021-09-08 09:19:27 INFO     	 Epoch 69 | average valid loss: 0.0489
2021-09-08 09:19:28 INFO     	 valid MR: 2337.38 | MRR: 0.471 | H@1: 0.410 | H@3: 0.500 | H@10: 0.578
2021-09-08 09:19:28 INFO     	 Saving model at epoch 69 in /home/datascienceadmin/silva/KGEmb/logs/09_08/WN18RR/RotH_09_01_37
2021-09-08 09:19:44 INFO     	 Epoch 70 | average train loss: 0.0026
2021-09-08 09:19:44 INFO     	 Epoch 70 | average valid loss: 0.0492
2021-09-08 09:19:59 INFO     	 Epoch 71 | average train loss: 0.0025
2021-09-08 09:19:59 INFO     	 Epoch 71 | average valid loss: 0.0493
2021-09-08 09:20:14 INFO     	 Epoch 72 | average train loss: 0.0025
2021-09-08 09:20:14 INFO     	 Epoch 72 | average valid loss: 0.0498
2021-09-08 09:20:30 INFO     	 Epoch 73 | average train loss: 0.0024
2021-09-08 09:20:30 INFO     	 Epoch 73 | average valid loss: 0.0495
2021-09-08 09:20:44 INFO     	 Epoch 74 | average train loss: 0.0023
2021-09-08 09:20:45 INFO     	 Epoch 74 | average valid loss: 0.0499
2021-09-08 09:20:46 INFO     	 valid MR: 2309.62 | MRR: 0.473 | H@1: 0.412 | H@3: 0.501 | H@10: 0.580
2021-09-08 09:20:46 INFO     	 Saving model at epoch 74 in /home/datascienceadmin/silva/KGEmb/logs/09_08/WN18RR/RotH_09_01_37
2021-09-08 09:21:01 INFO     	 Epoch 75 | average train loss: 0.0023
2021-09-08 09:21:01 INFO     	 Epoch 75 | average valid loss: 0.0501
2021-09-08 09:21:16 INFO     	 Epoch 76 | average train loss: 0.0022
2021-09-08 09:21:16 INFO     	 Epoch 76 | average valid loss: 0.0507
2021-09-08 09:21:30 INFO     	 Epoch 77 | average train loss: 0.0021
2021-09-08 09:21:30 INFO     	 Epoch 77 | average valid loss: 0.0506
2021-09-08 09:21:45 INFO     	 Epoch 78 | average train loss: 0.0021
2021-09-08 09:21:45 INFO     	 Epoch 78 | average valid loss: 0.0507
2021-09-08 09:22:00 INFO     	 Epoch 79 | average train loss: 0.0020
2021-09-08 09:22:00 INFO     	 Epoch 79 | average valid loss: 0.0513
